sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,n_or_p_final_step17,n_or_p_source_step17,n_or_p_confidence_final_step17,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,step17_check_additive,step17_check_structure,step17_check_np_type,step17_check_sintering,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,n_or_p_final_step17__step17,n_or_p_source_step17__step17,n_or_p_confidence_final_step17__step17,additive_final_step17__step17,additive_source_step17__step17,additive_confidence_final_step17__step17,structure_final_step17__step17,structure_source_step17__step17,structure_confidence_final_step17__step17,sintering_method_final_step17__step17,sintering_condition_final_step17__step17,sintering_checked_final_step17__step17,sintering_source_step17__step17,sintering_confidence_final_step17__step17,paper_checked_step17__step17,manual_review_status_step17__step17,step17_check_additive__step17,step17_check_structure__step17,step17_check_np_type__step17,step17_check_sintering__step17,nanocarbon_keyword_detected_step9__step17,nanocarbon_type_auto_step9__step17,rare_metal_flag_auto_step9__step17,toxicity_flag_auto_step9__step17,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,tau_eff_ratio_pred_true_step19,residual_category_step19,manual_review_status_step17__step19,paper_checked_step17__step19,manual_review_priority_score_step15,manual_review_priority_tier_step15,pf_zt_problem_reason_step15,sintering_check_reason_step15,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,missing_np_paper_confirmation_step23,manual_annotation_needed_step23,error_pattern_step23,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_cause_note_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,manual_review_note_step23
10.1007_s11664-009-0993-y__sample_16742,10.1007/s11664-009-0993-y,https://doi.org/10.1007/s11664-009-0993-y,,16742,(GeTe)80(Ag1.4Sb0.6Te1.6)20,unknown,p,17,4,0,0,0.0451337125091126,0.3841337745973814,0.3390000620882687,0.0280960373088504,0.3144866132865209,0.2863905759776703,,,,,,,1.028571,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0451337125091126,0.013832155500085,,,,,,,,,,,,,,,,,,,,,,,,,0.5161462476868962,0.2356757577022246,-0.2804704899846716,0.2804704899846716,0.7554282364121321,moderate_error,unknown,no,50,B,insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; important candidate for paper,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1021_acsami.1c04326__sample_45073,10.1021/acsami.1c04326,https://doi.org/10.1021/acsami.1c04326,,45073,Sn0.94Ag0.09Y0.03Te,unknown,p,12,11,10,10,0.3531774014809855,1.196304912756329,0.8431275112753435,0.3446223192505857,0.6665656304768811,0.3219433112262954,0.3652553851779779,0.6622413616260425,0.2969859764480646,0.3633543262951942,0.6600929832027289,0.2967386569075346,1.028868,1.4560078527759042,0.4642718071363633,1.0099403843168844,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3531774014809856,0.5438945490208177,,,,,,,,,,,,,,,,,,,,,,,,,1.847679795981047,1.6611377410475143,-0.1865420549335323,0.1865420549335323,0.8298236630385226,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1007_s11664-009-0993-y__sample_16741,10.1007/s11664-009-0993-y,https://doi.org/10.1007/s11664-009-0993-y,,16741,(GeTe)80(Ag1.2Sb0.8Te1.8)20,unknown,p,22,7,2,2,0.0576063727631688,0.5087131715773757,0.4511067988142069,0.0408120310888309,0.402747494156859,0.361935463068028,0.0689617531445542,0.399802525724521,0.3308407725799667,0.0661471551429456,0.400121933702983,0.3339747785600374,1.497537,0.8028335116444748,0.4843008803321378,0.8648608537282515,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,unknown,yes,yes,yes,yes,False,unknown,True,True,medium,0.0576063727631689,0.0630053728887289,p,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,not_checked,yes,yes,yes,yes,False,unknown,True,True,0.6401141678845792,0.2356757577022246,-0.4044384101823546,0.4044384101823546,0.6673514834403644,moderate_error,not_checked,no,100,A,observed high ZT missed; manual review required; sintering check required later,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1007_s11664-009-0993-y__sample_16740,10.1007/s11664-009-0993-y,https://doi.org/10.1007/s11664-009-0993-y,,16740,(GeTe)80(AgSbTe2)20,unknown,p,22,22,2,2,0.0486092676501064,0.4916864923190758,0.4430772246689693,0.0419354311613468,0.3861995074283862,0.3442640762670393,0.0390369361559937,0.3952434879666391,0.3562065518106453,0.038311277305407,0.3989317812192268,0.3606205039138198,1.395074,1.3417089030011704,0.8225601423502832,1.3170325315921123,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0486092676501064,0.0168400828826234,,,,,,,,,,,,,,,,,,,,,,,,,0.564921853897549,0.1335194910940272,-0.4314023628035218,0.4314023628035218,0.6495974843191843,moderate_error,unknown,no,75,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1515_amm-2017-0171__sample_14241,10.1515/amm-2017-0171,https://doi.org/10.1515/amm-2017-0171,,14241,Bi0.5Sb1.5Te3,unknown,p,5,5,5,5,0.0625496984192937,0.2562332893489834,0.1936835909296897,0.0489370774829185,0.2184502420213951,0.1695131645384766,0.0487898480796207,0.2199837142679634,0.1711938661883427,0.0489370774829161,0.2184502420213843,0.1695131645384681,1.077754,1.1685467598545671,0.9114481557267622,1.0811163692874524,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,low,0.0625496984192937,,,,,,,,,,,,,,,,,,,,,,,,,,0.4085783798284428,6.011428478179339e-05,-0.408518265543661,0.408518265543661,0.6646343324732084,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1021_acsami.5b09327__sample_4844,10.1021/acsami.5b09327,https://doi.org/10.1021/acsami.5b09327,,4844,Co0.72Ni0.14Fe0.14Sb3,unknown,n,44,11,2,2,0.1660222550555662,0.7860608811748935,0.6200386261193273,0.1660489822999602,1.1237407942901636,0.9576918119902034,0.1239985457583704,1.4235192532521548,1.2995207074937842,0.1738659094364884,1.5310412037376908,1.3571752943012023,0.05963855,0.0275115496659115,0.0593192674080848,0.0238421564035147,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1660222550555663,0.2385444685471285,,,,,,,,,,,,,,,,,,,,,,,,,-0.0036190158096301,-0.0391381242491149,-0.0355191084394847,0.0355191084394847,0.9651042924168358,good,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1039_c6ta09189j__sample_2789,10.1039/c6ta09189j,https://doi.org/10.1039/c6ta09189j,,2789,PbTe0.5Se0.5,unknown,p,8,5,2,2,0.4933729654407687,3.3521430985650147,2.858770133124246,0.2592378422290738,20.255900134744188,19.996662292515115,0.6854316093750172,7.663188944239275,6.977757334864258,0.4661785438995822,13.701401267618564,13.23522272371898,0.1972889,0.0244704970151056,0.6739155793120767,0.0410933641634542,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,low,0.4933729654407687,0.8538018344858657,,,,,,,,,,,,,,,,,,,,,,,,,-3.6633542052603487,-0.5292946539279255,3.134059551332423,3.134059551332423,22.967026372978733,large_over_prediction,unknown,no,50,B,manual review required; sintering check required later,large ZT prediction error; important candidate for paper; carried from Step14,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.15541_jim20140335__sample_16093,10.15541/jim20140335,https://doi.org/10.15541/jim20140335,,16093,C,unknown,p,6,6,6,6,0.3056331476596328,6.031816419253259,5.7261832715936265,0.2794651559314057,0.9974571179977,0.7179919620662941,0.1648342234016742,0.9979706831629884,0.8331364597613141,0.2794651559314097,0.9974571179976998,0.71799196206629,0.0001752153,0.0001268400603409,3.069282488033365e-07,0.0001730374241418,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,False,False,low,0.3056331476596325,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0888244021270197,-8.723757787156003,-7.634933385028984,7.634933385028984,0.0004832708067026,large_under_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.15541_jim20140335__sample_16094,10.15541/jim20140335,https://doi.org/10.15541/jim20140335,,16094,C,unknown,p,6,6,6,6,0.3011947912026918,6.5052655358138445,6.204070744611153,0.2745824291299957,0.9984196689332367,0.7238372398032411,0.2647898477695962,0.9984413992617172,0.7336515514921209,0.274582429129863,0.9984196689332364,0.7238372398033734,0.000404651,0.000296812237096,4.470032686785508e-07,0.0004054668092322,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,False,False,low,0.301194791202692,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6146034910196067,-8.723757787156003,-8.109154296136397,8.109154296136397,0.0003007731306615,large_under_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1002_aenm.201601450__sample_3188,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3188,PbTe0.95Se0.05TeNa0.02(SrTe)0.04,unknown,p,13,4,0,0,0.3085311643179142,0.6972690864566055,0.3887379221386912,0.2816639063399442,0.5339026130016753,0.252238706661731,,,,,,,1.088933,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3085311643179142,0.1893186803035854,,,,,,,,,,,,,,,,,,,,,,,,,0.6671064092857756,-0.0526760702168797,-0.7197824795026553,0.7197824795026553,0.4868581460689886,large_under_prediction,unknown,no,50,B,insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; important candidate for paper,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.15541_jim20140335__sample_16096,10.15541/jim20140335,https://doi.org/10.15541/jim20140335,,16096,C,unknown,p,6,6,6,6,0.3089809532347593,7.233542013092957,6.924561059858197,0.2833005798674219,0.9992358211230672,0.7159352412556454,0.273056653955684,0.999245541780386,0.726188887824702,0.2833005798674128,0.9992358211230672,0.7159352412556542,0.0006940899,0.0004943047558742,3.592317004903238e-07,0.0006891456200066,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,False,False,low,0.3089809532347593,,,,,,,,,,,,,,,,,,,,,,,,,,0.1140473316261288,-8.723757787156003,-8.837805118782132,8.837805118782132,0.0001451409645067,large_under_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1007_s11664-010-1501-0__sample_12780,10.1007/s11664-010-1501-0,https://doi.org/10.1007/s11664-010-1501-0,,12780,Zr0.5Hf0.5Co0.5Ir0.5Sb0.99Sn0.01,unknown,p,20,5,1,1,0.1926484765403582,2.095569648994335,1.9029211724539767,0.1598330699056417,7.430413391637813,7.270580321732171,0.195397813466393,8.632807056074927,8.437409242608535,0.1669411551762154,8.403496364954409,8.236555209778194,0.0149878,0.0108736660502912,0.0876226523711909,0.0093180928636022,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1926484765403582,0.175948954508408,,,,,,,,,,,,,,,,,,,,,,,,,-1.4515570952225167,-0.4466144673133412,1.0049426279091755,1.0049426279091755,2.7317505420897747,large_over_prediction,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1002_aenm.201601450__sample_3189,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3189,PbTe0.85Se0.15TeNa0.02(SrTe)0.04,unknown,p,14,4,0,1,0.3230150717931698,0.6985261852826602,0.3755111134894904,0.3941735002974169,0.3733439525842639,-0.0208295477131529,,,,0.4600332292483896,0.7093403419596925,0.2493071127113029,2.059395,0.0773481319785295,0.0416358613320631,0.1432460961826674,unknown,no,no,not_evaluated,primary DOI test sample aggregate,p,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,unknown,yes,yes,yes,yes,False,unknown,True,True,medium,0.3230150717931698,0.1871973440782614,p,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,not_checked,yes,yes,yes,yes,False,unknown,True,True,0.6611668981352505,-0.0526760702168797,-0.7138429683521302,0.7138429683521302,0.4897584501240715,large_under_prediction,not_checked,no,100,A,observed high ZT missed; insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.15541_jim20140403__sample_1247,10.15541/jim20140403,https://doi.org/10.15541/jim20140403,,1247,Ba8Ga16Si30,unknown,n,8,8,1,3,0.042925468613561,1.2655289737226365,1.2226035051090751,0.0336146229037827,0.7174419475306628,0.6838273246268801,0.0389137181958405,0.7286896364797326,0.6897759182838921,0.0552748649317705,0.7171124537734332,0.6618375888416627,0.1324908,0.1792806192555885,0.0506101178460936,0.1650746253463134,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,False,medium,0.042925468613561,0.066073972001111,,,,,,,,,,,,,,,,,,,,,,,,,0.7399547909941244,0.0330988320050229,-0.7068559589891015,0.7068559589891015,0.4931923794791173,large_under_prediction,unknown,no,5,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1021_acsami.5b09327__sample_4843,10.1021/acsami.5b09327,https://doi.org/10.1021/acsami.5b09327,,4843,Co0.74Ni0.14Fe0.12Sb3,unknown,n,41,20,2,2,0.1890956839564896,0.8054818536199903,0.6163861696635006,0.1892570522129708,1.1921865691338835,1.0029295169209127,0.1361160193544512,1.4672126357655384,1.3310966164110871,0.1785257868092621,1.1755424181501806,0.9970166313409184,0.4727749,0.041683757001531,0.0912025350675409,0.0355406052443735,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1890956839564896,0.3174245082883048,,,,,,,,,,,,,,,,,,,,,,,,,-0.0182619137119439,-0.0391381242491149,-0.0208762105371709,0.0208762105371709,0.9793401890620784,good,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.15541_jim20140403__sample_1249,10.15541/jim20140403,https://doi.org/10.15541/jim20140403,,1249,Ba8Ga15CuSi30,unknown,n,8,7,4,4,0.0457051582921664,1.6312118431075229,1.5855066848153565,0.0344921111974137,0.8049310558100705,0.7704389446126567,0.041358620348744,0.8120811547311093,0.7707225343823653,0.0257237802579155,0.8092195197703347,0.7834957395124191,0.1677245,0.1327289551112031,0.02599067213526,0.1351388643583231,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,False,medium,0.0457051582921664,0.0820416258979314,,,,,,,,,,,,,,,,,,,,,,,,,0.4270956840738635,-0.7284319444064299,-1.1555276284802931,1.1555276284802931,0.3148913474210195,large_under_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1021_acs.jpcc.7b10839__sample_40434,10.1021/acs.jpcc.7b10839,https://doi.org/10.1021/acs.jpcc.7b10839,,40434,Ge0.99Ag0.01Te,unknown,p,10,9,1,1,0.2779537696596014,1.5520888342159975,1.2741350645563965,0.2434389177857708,0.7666209449498225,0.5231820271640517,0.3122975546468694,0.8506401157993998,0.5383425611525303,0.2598152993149654,0.8392416634135945,0.579426364098629,0.02591463,0.0178215544214216,0.0038706061359014,0.0240771720962726,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2779537696596014,0.5205400177607392,,,,,,,,,,,,,,,,,,,,,,,,,1.819750245441596,0.9356517763788356,-0.8840984690627605,0.8840984690627605,0.4130864156432897,large_under_prediction,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1007_s11664-008-0651-9__sample_28387,10.1007/s11664-008-0651-9,https://doi.org/10.1007/s11664-008-0651-9,,28387,SrTi0.9Ta0.1O3,unknown,n,10,6,1,3,0.2885195921644691,1.470929100550929,1.18240950838646,0.2035658878828583,0.7441707489273712,0.5406048610445129,0.0720844807039903,0.7465909891589829,0.6745065084549926,0.1301196916065178,0.7328731845890454,0.6027534929825276,0.1680233,0.2039924200352313,0.0482177648409281,0.1601502196332337,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,False,medium,0.2885195921644691,0.4619486105498431,,,,,,,,,,,,,,,,,,,,,,,,,-0.2789770276090056,-1.558703246868857,-1.2797262192598515,1.2797262192598515,0.2781134321323193,large_under_prediction,unknown,no,5,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
