sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,n_or_p_final_step17,n_or_p_source_step17,n_or_p_confidence_final_step17,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,step17_check_additive,step17_check_structure,step17_check_np_type,step17_check_sintering,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,n_or_p_final_step17__step17,n_or_p_source_step17__step17,n_or_p_confidence_final_step17__step17,additive_final_step17__step17,additive_source_step17__step17,additive_confidence_final_step17__step17,structure_final_step17__step17,structure_source_step17__step17,structure_confidence_final_step17__step17,sintering_method_final_step17__step17,sintering_condition_final_step17__step17,sintering_checked_final_step17__step17,sintering_source_step17__step17,sintering_confidence_final_step17__step17,paper_checked_step17__step17,manual_review_status_step17__step17,step17_check_additive__step17,step17_check_structure__step17,step17_check_np_type__step17,step17_check_sintering__step17,nanocarbon_keyword_detected_step9__step17,nanocarbon_type_auto_step9__step17,rare_metal_flag_auto_step9__step17,toxicity_flag_auto_step9__step17,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,tau_eff_ratio_pred_true_step19,residual_category_step19,manual_review_status_step17__step19,paper_checked_step17__step19,manual_review_priority_score_step15,manual_review_priority_tier_step15,pf_zt_problem_reason_step15,sintering_check_reason_step15,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,missing_np_paper_confirmation_step23,manual_annotation_needed_step23,error_pattern_step23,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_cause_note_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason
10.1002_aenm.201601450__sample_3194,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3194,PbTe0.85Se0.15Na0.02,unknown,p,14,3,1,1,0.4056647372262494,1.0993584035531103,0.6936936663268611,0.2214641791250471,0.6143876216756643,0.3929234425506172,0.2753126691767213,0.7391449553998316,0.4638322862231103,0.2102865503278353,0.7157384593690097,0.5054519090411743,1.712166,0.4333909967632904,0.1560013856756223,0.5487952585120652,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,unknown,yes,yes,yes,yes,False,unknown,True,True,medium,0.4056647372262494,0.3804522156968214,p,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,not_checked,yes,yes,yes,yes,False,unknown,True,True,0.6974772175587901,1.0876369506653072,0.3901597331065171,0.3901597331065171,1.477216735456454,moderate_error,not_checked,no,100,A,observed high ZT missed; manual review required; sintering check required later,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked
10.1002_aenm.201601450__sample_3198,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3198,PbTe0.85Se0.15Na0.02(SrTe)0.04,unknown,p,14,4,1,1,0.3985461343485175,1.0193828859555722,0.6208367516070548,0.2231150862873969,0.6565299350399526,0.4334148487525557,0.271002789576282,0.7147330060717442,0.4437302164954621,0.2361736439388499,0.7011038651984824,0.4649302212596325,2.226909,0.5192136831800847,0.2031757110855217,0.6797535579389168,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,unknown,yes,yes,yes,yes,False,unknown,True,True,medium,0.3985461343485175,0.3855332521188034,p,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,not_checked,yes,yes,yes,yes,False,unknown,True,True,0.6085660543202019,0.774166658803196,0.165600604482994,0.165600604482994,1.1801016802670248,good,not_checked,no,100,A,observed high ZT missed; manual review required; sintering check required later,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked
10.1002_aenm.201601450__sample_3199,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3199,PbTe0.85Se0.15Na0.02(SrTe)0.05,unknown,p,14,3,2,2,0.4217031956224422,0.9173985312813044,0.4956953356588621,0.341978818556312,0.708655563870801,0.3666767453144889,0.2124807297198556,0.6439822143736178,0.4315014846537621,0.2916867587809582,0.6863883296080595,0.3947015708271013,1.602461,1.169894373713014,0.5179806155971775,1.2886301524916477,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.4217031956224422,0.4418195421137929,,,,,,,,,,,,,,,,,,,,,,,,,0.4850526363313853,0.774166658803196,0.2891140224718107,0.2891140224718107,1.335243967666666,moderate_error,unknown,no,75,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked
10.1002_anie.201402026__sample_30769,10.1002/anie.201402026,https://doi.org/10.1002/anie.201402026,,30769,Bi0.5Sb1.5Te3,unknown,p,14,11,8,11,0.2061669431903912,0.364665536283117,0.1584985930927258,0.1903401907005323,0.3877516538559835,0.1974114631554511,0.2981252376374451,0.6396525240591727,0.3415272864217276,0.1903401907005339,0.3877516538559807,0.1974114631554467,1.155275,1.0158272906201875,1.372310578889082,1.3619190600177506,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2061669431903912,0.1369594525653684,,,,,,,,,,,,,,,,,,,,,,,,,-0.1406956037934457,6.011428478179339e-05,0.1407557180782274,0.1407557180782274,1.1511434101110207,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1002_anie.201402026__sample_30770,10.1002/anie.201402026,https://doi.org/10.1002/anie.201402026,,30770,Bi0.53Sb1.5Te3,unknown,p,14,9,8,9,0.115049889319284,0.1175448767338275,0.0024949874145434,0.0926506547978915,0.0930900507346568,0.0004393959367652,0.1689347934849703,0.1589633039993679,-0.0099714894856024,0.0926506547978945,0.0930900507346592,0.0004393959367647,1.208062,1.301246768537643,1.270274481985099,1.4949682954858257,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.115049889319284,0.117675794192998,,,,,,,,,,,,,,,,,,,,,,,,,0.1841867771117568,6.011428478179339e-05,-0.184126662826975,0.184126662826975,0.8318304351591848,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1002_anie.201402026__sample_30771,10.1002/anie.201402026,https://doi.org/10.1002/anie.201402026,,30771,Bi0.6Sb1.5Te3,unknown,p,14,9,8,8,0.2262039670057266,0.2292473866953875,0.0030434196896608,0.2096405459871425,0.18979690392773,-0.0198436420594124,0.2493468807109556,0.24023419511427,-0.0091126855966855,0.210112415035942,0.1932970461594626,-0.0168153688764793,1.17937,1.3902172676321298,1.3394100835402605,1.7369737886516925,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2262039670057266,0.3065886095006962,,,,,,,,,,,,,,,,,,,,,,,,,0.1973276858962643,6.011428478179339e-05,-0.1972675716114825,0.1972675716114825,0.8209709354053404,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1002_anie.201402026__sample_30772,10.1002/anie.201402026,https://doi.org/10.1002/anie.201402026,,30772,Bi0.67Sb1.5Te3,unknown,p,14,10,8,10,0.3741166214218661,0.3790411914316624,0.0049245700097962,0.4148423885426594,0.466009682005074,0.0511672934624146,0.2406721889134116,0.2418181882829597,0.0011459993695481,0.4148423885426256,0.4660096820050369,0.0511672934624112,0.9396308,1.2823360132263828,1.3628591475512,1.9639378665810543,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3741166214218661,0.4168907124040898,,,,,,,,,,,,,,,,,,,,,,,,,0.0991955417892196,6.011428478179339e-05,-0.0991354275044378,0.0991354275044378,0.9056200538544996,good,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,35,C,ZT_ML false positive; manual review not checked
10.1002_ejic.201100282__sample_6265,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6265,YbCd1.85Mn0.15Sb2,unknown,p,8,5,2,4,0.1173038784545121,1.14467474798769,1.0273708695331778,0.1267298030072997,2.244153500380784,2.117423697373484,0.400932186193385,0.8706161722934167,0.4696839861000316,0.0870508651793223,2.051726496809848,1.9646756316305252,1.146987,0.6559240518350802,2.0481523308060887,0.7623862315756752,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,unknown,yes,yes,yes,yes,False,unknown,True,True,medium,0.1173038784545121,0.1577771884160193,p,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,not_checked,yes,yes,yes,yes,False,unknown,True,True,-0.7651921989538797,-0.526666759518352,0.2385254394355277,0.2385254394355277,1.26937599783452,good,not_checked,no,100,A,observed high ZT missed; manual review required; sintering check required later,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1002_ejic.201100282__sample_6266,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6266,YbCd1.4Mn0.6Sb2,unknown,p,8,7,7,7,0.0945052741343982,2.0991731010854178,2.00466782695102,0.0769751512580274,7.131517596499519,7.054542445241491,0.0610487120909678,7.069188542099807,7.008139830008839,0.0769751512580255,7.131517596498648,7.054542445240623,0.5360778,0.4663289463742433,3.79688387219576,0.5542427225041324,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0945052741343982,0.1763991812887957,,,,,,,,,,,,,,,,,,,,,,,,,-1.7235885399474986,-0.526666759518352,1.1969217804291468,1.1969217804291468,3.3099125874972213,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked
10.1002_ejic.201100282__sample_6268,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6268,YbCd1.95Mn0.05Sb2,unknown,p,8,6,2,5,0.0990502578772534,0.55307857206579,0.4540283141885365,0.0926251077529962,0.7598572842333516,0.6672321764803555,0.1149774575505257,0.8062134967560138,0.691236039205488,0.1063434919116419,0.7589222266705867,0.6525787347589448,0.6170125,0.6843826538286085,1.1792737772589048,0.7488185528275166,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0990502578772534,0.0959501953254122,,,,,,,,,,,,,,,,,,,,,,,,,-0.1706807312613529,-0.526666759518352,-0.355986028256999,0.355986028256999,0.7004824071270513,moderate_error,unknown,no,10,low,no major issue,,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked
10.1002_ejic.201100282__sample_6269,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6269,YbCd1.8Mn0.2Sb2,unknown,p,8,5,2,3,0.0986658848182629,1.2810300103016854,1.1823641254834223,0.099621606542403,2.625929536041702,2.526307929499299,0.0573052095204592,2.589512501539468,2.5322072920190086,0.0565861015972858,2.4308639070306666,2.3742778054333806,0.955884,0.9018639413887348,3.2346899699360145,0.991572960589638,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0986658848182629,0.1132475941914122,,,,,,,,,,,,,,,,,,,,,,,,,-0.9037685413873786,-0.526666759518352,0.3771017818690266,0.3771017818690266,1.4580527051485674,moderate_error,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked
10.1002_ejic.201100282__sample_6270,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6270,YbCd1.2Mn0.8Sb2,unknown,p,8,6,5,5,0.0937362665944528,2.6455079118633837,2.5517716452689303,0.0775627964776328,12.929109852883942,12.851547056406307,0.059490497399314,13.326333924333689,13.266843426934372,0.0925332036268056,12.893862718685318,12.801329515058512,0.1265396,0.1155570006362038,1.6255649041670983,0.1398968548750358,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0937362665944528,0.2013573115392036,,,,,,,,,,,,,,,,,,,,,,,,,-2.270390590344542,-0.526666759518352,1.7437238308261902,1.7437238308261902,5.71859891710709,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked
