sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,step22_problem_reason,needs_step23_error_analysis
10.1039_d0nr00495b__sample_34238,10.1039/d0nr00495b,https://doi.org/10.1039/d0nr00495b,,34238,Sn0.96Pb0.01In0.03Te,unknown,p,13,6,3,3,0.14881303770341064,1.0495251884823777,0.900712150778967,0.06766470840438589,0.6668748793978886,0.5992101709935027,0.04252670642647902,0.6508083870606817,0.6082816806342026,0.03839898073980414,0.6532883735378417,0.6148893927980376,0.6698856,0.6599547819866975,0.2335158278510991,0.6748260590590339,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_d0se01081b__sample_38890,10.1039/d0se01081b,https://doi.org/10.1039/d0se01081b,,38890,SnTe,unknown,p,11,9,6,7,0.28657404602975006,1.6414819963781035,1.3549079503483534,0.2878928812914019,0.7896970914379747,0.5018042101465728,0.3083878854204782,0.7787300838059165,0.4703421983854383,0.293100514994135,0.771059629044913,0.477959114050778,0.2494306,0.4133945352703093,0.0821157151344828,0.2481521520095757,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_d0se01081b__sample_38891,10.1039/d0se01081b,https://doi.org/10.1039/d0se01081b,,38891,Sn0.99Zn0.01Te,unknown,p,11,7,5,7,0.35210231833493677,1.0915958478776575,0.7394935295427207,0.29339003764701754,0.6523282518863374,0.3589382142393198,0.4095664943696812,0.6482874251204203,0.23872093075073908,0.29339003764701177,0.6523282518863612,0.35893821423934946,0.3196262,0.4320801977996476,0.1537551292777711,0.2404147020401807,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_d0se01081b__sample_38892,10.1039/d0se01081b,https://doi.org/10.1039/d0se01081b,,38892,Sn0.98Zn0.02Te,unknown,p,11,8,6,8,0.3285571816148261,1.1520221079511181,0.8234649263362921,0.3534678877088028,0.6579311564656968,0.304463268756894,0.44547457581238287,0.6393323411140733,0.19385776530169047,0.3534678877088024,0.6579311564657053,0.30446326875690294,0.3251912,0.5974415772938355,0.1980422287761464,0.3248382927144235,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_d0ta06013e__sample_37623,10.1039/d0ta06013e,https://doi.org/10.1039/d0ta06013e,,37623,Ge0.5Sn0.5Te,unknown,p,12,0,0,0,0.17192538865802678,1.0550929133219709,0.8831675246639441,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_d1tc02896k__sample_45863,10.1039/d1tc02896k,https://doi.org/10.1039/d1tc02896k,,45863,Nb26.7Ti6.7Fe33.3Sb33.3,unknown,p,8,5,2,4,0.2672086810206847,1.0685493093182326,0.8013406282975479,0.3019037237790629,0.6122131951978613,0.31030947141879844,0.5425754928073326,0.45181725775710346,-0.09075823505022917,0.3463348978405464,0.5930762907689219,0.2467413929283755,0.8746646,1.513828216850141,0.5379668658467615,0.9130216436360564,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_d4ee01652a__sample_83924,10.1039/d4ee01652a,https://doi.org/10.1039/d4ee01652a,,83924,(Bi0.4Sb1.6Te3)99.42(C8H10N4Zn)0.58,unknown,p,9,3,2,2,0.1393581395383459,1.8310515189321301,1.6916933793937843,0.16913402081425957,0.8116545199733922,0.6425204991591327,0.5886753911962378,0.7440671267499825,0.15539173555374475,0.13498276502608028,0.8171562285460661,0.6821734635199858,1.403,1.5368333937647105,0.2475812166238766,1.3920389010984764,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,sigma ML error propagated to ZT error; ML missed high ZT; possible missing structure/additive feature,True
10.1039_d4ee01652a__sample_83925,10.1039/d4ee01652a,https://doi.org/10.1039/d4ee01652a,,83925,(Bi0.4Sb1.6Te3)99.13(C8H10N4Zn)0.87,unknown,p,9,7,5,6,0.14018782247124428,1.827040079115419,1.6868522566441748,0.12476523620073124,0.829844111631128,0.7050788754303968,0.5832643071575399,0.7438943278622402,0.16063002070470034,0.11515358223726702,0.8235260728418142,0.7083724906045472,1.48,2.116084457673144,0.3422935955056066,2.281581061865066,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,sigma ML error propagated to ZT error; ML missed high ZT; possible missing structure/additive feature,True
10.1039_d4ee01652a__sample_83926,10.1039/d4ee01652a,https://doi.org/10.1039/d4ee01652a,,83926,(Bi0.4Sb1.6Te3)98.56(C8H10N4Zn)1.44,unknown,p,9,8,4,7,0.15313159221520825,1.627961962933965,1.4748303707187567,0.1281116256383498,0.8056587928628143,0.6775471672244645,0.3518033763530407,0.7326788111262291,0.3808754347731884,0.11779049801919332,0.8118061824200774,0.6940156844008841,1.654,2.1232398607216885,0.4198739356337195,2.526025189138195,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,sigma ML error propagated to ZT error; ML missed high ZT; possible missing structure/additive feature,True
10.1039_d4ee01652a__sample_83927,10.1039/d4ee01652a,https://doi.org/10.1039/d4ee01652a,,83927,(Bi0.4Sb1.6Te3)97.99(C8H10N4Zn)2.01,unknown,p,9,6,5,6,0.15313159221520825,1.627961962933965,1.4748303707187567,0.11858385206453986,0.8171244564511518,0.698540604386612,0.409517129340134,0.7212658280454355,0.3117486987053015,0.118583852064533,0.8171244564511441,0.698540604386611,1.391,1.931190268672252,0.3818958345522718,2.233779336379655,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,sigma ML error propagated to ZT error; ML missed high ZT; possible missing structure/additive feature,True
10.1063_1.1305829__sample_81682,10.1063/1.1305829,https://doi.org/10.1063/1.1305829,,81682,(Zr0.65Hf0.35)(Co0.65Pt0.35)(Sb0.65Sn0.35),unknown,p,41,0,0,0,0.22203085467544892,2.013873575184733,1.7918427205092842,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.1352686__sample_21961,10.1063/1.1352686,https://doi.org/10.1063/1.1352686,,21961,Si0.8Ge0.2(GaP)0.02,unknown,p,10,0,0,0,0.12992841141897565,1.4437397211493175,1.3138113097303419,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.1352686__sample_21963,10.1063/1.1352686,https://doi.org/10.1063/1.1352686,,21963,Si0.95Ge0.05P0.04Ga0.05P0.05,unknown,p,10,0,0,0,0.15373841322982978,1.5881040916609073,1.4343656784310774,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.1427141__sample_5830,10.1063/1.1427141,https://doi.org/10.1063/1.1427141,,5830,CeFe4P12,unknown,p,32,0,0,0,0.283479575047962,2.6119232825449017,2.3284437074969397,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.1427141__sample_5831,10.1063/1.1427141,https://doi.org/10.1063/1.1427141,,5831,CeFe4As12,unknown,p,20,0,0,0,0.13201662132469383,2.4881721421787057,2.3561555208540117,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.1427141__sample_5832,10.1063/1.1427141,https://doi.org/10.1063/1.1427141,,5832,CeFe4Sb12,unknown,p,27,0,0,0,0.1982632217973791,2.540709354734574,2.342446132937195,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.1471370__sample_2228,10.1063/1.1471370,https://doi.org/10.1063/1.1471370,,2228,Cs8Na16Ge136,unknown,n,97,0,0,0,0.11501158052969998,1.65065497894683,1.53564339841713,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.1471370__sample_2229,10.1063/1.1471370,https://doi.org/10.1063/1.1471370,,2229,Cs8Na16Si136,unknown,n,59,0,0,0,0.19754448153144832,1.1418470100175253,0.944302528486077,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.1629393__sample_25587,10.1063/1.1629393,https://doi.org/10.1063/1.1629393,,25587,LaNi0.3Co0.7O3,unknown,p,60,0,0,0,0.790534643900953,1.2963983315758187,0.5058636876748658,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.1629393__sample_25589,10.1063/1.1629393,https://doi.org/10.1063/1.1629393,,25589,La0.95Sr0.05Ni0.2Co0.8O3,unknown,p,31,0,0,0,0.5688364243202462,1.4287479462657953,0.8599115219455491,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.1710014__sample_7430,10.1063/1.1710014,https://doi.org/10.1063/1.1710014,,7430,(Bi2Te3)5(Bi2Se3)1(Sb2Te3)18,unknown,p,27,0,0,0,0.5364075952564827,1.9312506322147687,1.394843036958286,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.1710014__sample_7431,10.1063/1.1710014,https://doi.org/10.1063/1.1710014,,7431,(Bi2Te3)5(Bi2Se3)1(Sb2Te3)18,unknown,p,22,0,0,0,0.3653370902002641,2.237958859409196,1.872621769208932,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.1735807__sample_17224,10.1063/1.1735807,https://doi.org/10.1063/1.1735807,,17224,Be98.7(BeO)1.2Al0.056Si0.035Ni0.016Mn0.010,unknown,n,18,0,0,0,0.37787775078044084,6.686706126592779,6.308828375812338,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.1735807__sample_17225,10.1063/1.1735807,https://doi.org/10.1063/1.1735807,,17225,Be98.7(BeO)1.18Al0.044Ni0.014Mn0.009,unknown,n,13,0,0,0,0.34262816064760415,6.632720778223953,6.290092617576349,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.2168019__sample_10320,10.1063/1.2168019,https://doi.org/10.1063/1.2168019,,10320,Hf0.75Zr0.25NiSn0.975Sb0.025,unknown,n,19,0,0,0,0.2609383542741063,1.4259316772239174,1.1649933229498113,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.2168019__sample_10322,10.1063/1.2168019,https://doi.org/10.1063/1.2168019,,10322,Hf0.60Zr0.25Ti0.15NiSn0.975Sb0.025,unknown,n,16,0,0,0,0.2562124066772828,1.2692565753026637,1.0130441686253808,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.2355443__sample_748,10.1063/1.2355443,https://doi.org/10.1063/1.2355443,,748,Ba8Ga4.5Ge41.5,unknown,n,14,0,0,0,0.18525443245970155,1.320565802551283,1.1353113700915813,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.2355443__sample_749,10.1063/1.2355443,https://doi.org/10.1063/1.2355443,,749,Ba8Ga6Ge40,unknown,n,14,0,0,0,0.17037395924776821,1.3226386051339654,1.1522646458861971,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.2355443__sample_750,10.1063/1.2355443,https://doi.org/10.1063/1.2355443,,750,Ba8Ga12Ge34,unknown,n,14,0,0,0,0.19793695048919463,1.2255427793987737,1.027605828909579,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.2936277__sample_3374,10.1063/1.2936277,https://doi.org/10.1063/1.2936277,,3374,Yb0.2Co4Sb13,unknown,n,21,9,0,0,0.07820763443043872,0.5979362518079891,0.5197286173775504,0.046492302414631474,0.4559943192826035,0.409502016867972,,,,,,,1.03855,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1063_1.3093833__sample_46719,10.1063/1.3093833,https://doi.org/10.1063/1.3093833,,46719,(PbI2)0.00037(Ge)0.2(PbTe)0.8,unknown,n,13,13,10,10,0.335633286772533,1.172548673568454,0.836915386795921,0.2935192643209612,2.244832273427611,1.9513130091066497,0.31355076904469514,2.6182867724808006,2.3047360034361053,0.2699375720280121,2.6389623027113083,2.369024730683296,0.6770432,1.029987949570885,3.167786429236642,0.6694068278701979,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1063_1.3106102__sample_16672,10.1063/1.3106102,https://doi.org/10.1063/1.3106102,,16672,AgSbTe2,unknown,p,10,1,1,1,0.09349446748269163,0.7644596671913325,0.6709651997086409,0.24980078418967597,0.4147620192629776,0.16496123507330165,0.24785555328403444,0.4156729028387093,0.16781734955467484,0.24980078418971427,0.41476201926293566,0.16496123507322139,1.070998,0.5294711009650716,0.247932792095602,0.4236443981016899,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1063_1.3120280__sample_18445,10.1063/1.3120280,https://doi.org/10.1063/1.3120280,,18445,Cr0.95V0.05N,unknown,n,32,0,0,0,0.4424475363173783,1.7085869294294065,1.2661393931120282,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.3133145__sample_32535,10.1063/1.3133145,https://doi.org/10.1063/1.3133145,,32535,Bi74Te26,unknown,n,8,0,0,0,0.056141809179432116,1.2716829021007676,1.2155410929213355,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.336088__sample_6971,10.1063/1.336088,https://doi.org/10.1063/1.336088,,6971,LaS1.48,unknown,n,11,0,0,0,0.28504276375333826,1.7413514693106844,1.4563087055573463,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.336088__sample_6972,10.1063/1.336088,https://doi.org/10.1063/1.336088,,6972,LaS1.45,unknown,n,10,0,0,0,0.3786347361055075,1.0617774496883137,0.6831427135828061,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.3409112__sample_46878,10.1063/1.3409112,https://doi.org/10.1063/1.3409112,,46878,NaCo2O4,unknown,p,91,0,0,0,0.47960585904047165,9.512852181580438,9.033246322539966,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.3409112__sample_46879,10.1063/1.3409112,https://doi.org/10.1063/1.3409112,,46879,NaCo1.9Fe0.1O4,unknown,p,91,0,0,0,0.46534311875731704,8.094331779653615,7.628988660896298,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.3409112__sample_46880,10.1063/1.3409112,https://doi.org/10.1063/1.3409112,,46880,NaCo1.6Fe0.4O4,unknown,p,91,0,0,0,0.3640770744541921,7.153030094749074,6.788953020294882,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.3409112__sample_46881,10.1063/1.3409112,https://doi.org/10.1063/1.3409112,,46881,NaCo1.4Fe0.6O4,unknown,p,92,0,0,0,0.3803302753836451,6.916194439269925,6.53586416388628,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.3488021__sample_13314,10.1063/1.3488021,https://doi.org/10.1063/1.3488021,,13314,Cu2.00Ge1.54Se2.94,unknown,p,21,0,0,0,0.1767148492620436,1.9722269724387331,1.7955121231766895,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.3510585__sample_26345,10.1063/1.3510585,https://doi.org/10.1063/1.3510585,,26345,Sr5Nb5O17,unknown,n,23,0,0,0,0.4962014381250519,3.101803875171929,2.605602437046877,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.3514145__sample_30212,10.1063/1.3514145,https://doi.org/10.1063/1.3514145,,30212,Er0.006(In0.52Al0.48As)0.5(In0.53Ga0.47As)0.5,unknown,p,16,0,0,0,0.3406634547304489,0.3420818871175558,0.001418432387106927,,,,,,,,,,1.332121,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1063_1.3544479__sample_16812,10.1063/1.3544479,https://doi.org/10.1063/1.3544479,,16812,(Zn0.9975Bi0.0025)4Sb3,unknown,p,48,0,0,0,0.2209888627759156,1.0822118095752826,0.8612229467993671,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1063_1.3544479__sample_16813,10.1063/1.3544479,https://doi.org/10.1063/1.3544479,,16813,(Zn0.995Bi0.005)4Sb3,unknown,p,46,0,0,0,0.3475083646630476,1.1481600600399187,0.8006516953768711,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
