sample_key,classification_case_step15,threshold_step15,material_system,n_or_p,composition,DOI,paper_title,zt_obs_max_step14,zt_pred_max_step14,zt_calc_from_obs_max_step14,zt_pred_vs_obs_mape_step14,zt_pred_vs_calc_mape_step14,nanocarbon_keyword_detected_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,manual_review_priority_score_step15,needs_manual_review_step15,needs_sintering_check_later_step15,sintering_check_reason_step15,doi_url
10.1016_j.jallcom.2011.06.116__sample_1628,true_positive,1.0,unknown,p,Bi2Se0.36Te2.64,10.1016/j.jallcom.2011.06.116,,1.192206,1.2029124107817941,1.20491325,0.009196240619232809,0.020925527414890392,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2011.06.116
10.1016_j.jallcom.2013.05.228__sample_7173,true_positive,1.0,unknown,p,Bi0.5Sb1.5Te3,10.1016/j.jallcom.2013.05.228,,1.395912,1.6181175115809683,1.448398858599728,0.12881723836546766,0.14401746813553173,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2013.05.228
10.1016_j.jallcom.2013.09.051__sample_3723,false_positive,1.0,unknown,p,CeFe4Sb12,10.1016/j.jallcom.2013.09.051,,0.6758042,44.611613140370295,48.82182784618714,100.5609210532918,0.1252240597083763,False,True,True,100,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2013.09.051
10.1016_j.jallcom.2013.09.051__sample_3724,false_positive,1.0,unknown,p,Ce0.9Fe3.9Ni0.1Sb12,10.1016/j.jallcom.2013.09.051,,0.7832168,80.64619563242485,75.51206462358235,94.63291864818075,0.11102154735922724,False,True,True,100,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2013.09.051
10.1016_j.jallcom.2013.09.051__sample_3725,false_positive,1.0,unknown,p,Ce0.8Fe3.7Ni0.3Sb12,10.1016/j.jallcom.2013.09.051,,0.6981818,71.4520798717883,70.20584522709036,83.75184312419674,0.08105259258563927,False,True,True,100,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2013.09.051
10.1016_j.jallcom.2013.09.051__sample_3726,false_positive,1.0,unknown,p,Ce0.7Fe3.5 Ni0.5Sb12,10.1016/j.jallcom.2013.09.051,,0.7116084,52.000671440607036,58.54141351707559,91.1595575303516,0.10701817007749004,False,True,True,90,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2013.09.051
10.1016_j.jallcom.2013.09.051__sample_3727,false_positive,1.0,unknown,p,Ce0.6Fe3.3 Ni0.7Sb12,10.1016/j.jallcom.2013.09.051,,0.6243357,63.66425599284982,61.5331575616042,92.64738290417904,0.08795556339516464,False,True,True,90,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2013.09.051
10.1016_j.jallcom.2013.09.051__sample_3728,false_positive,1.0,unknown,p,Ce0.5Fe3.0 Ni1.0Sb12,10.1016/j.jallcom.2013.09.051,,0.5348252,49.70769459367168,51.86646938964711,102.17839693508552,0.06740243325247477,False,True,True,100,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2013.09.051
10.1016_j.jallcom.2013.09.051__sample_3729,false_positive,1.0,unknown,p,Ce0.3Fe2.5 Ni1.5Sb12,10.1016/j.jallcom.2013.09.051,,0.2103497,31.014376121278527,20.702563601785887,106.27110825818494,0.3577284962309722,False,True,True,90,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2013.09.051
10.1016_j.jallcom.2013.09.124__sample_3732,true_positive,1.0,unknown,n,Ba0.24Yb0.19Fe0.38Co3.63Sb12,10.1016/j.jallcom.2013.09.124,,1.241526,1.1290932668189888,1.106640148508828,0.05523589261355771,0.0486247692404509,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2013.09.124
10.1016_j.jallcom.2013.09.124__sample_3733,false_negative,1.0,unknown,n,Ba0.32Yb0.1Fe0.37Co3.67Sb12,10.1016/j.jallcom.2013.09.124,,1.12177,0.9350547936310705,0.924287411871856,0.06962234998786002,0.035571484795951507,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1016/j.jallcom.2013.09.124
10.1016_j.jallcom.2013.09.124__sample_3734,false_negative,1.0,unknown,n,Ba0.27Yb0.17Fe0.37Co3.67Sb12,10.1016/j.jallcom.2013.09.124,,1.050226,0.7935651738914883,0.845446045789029,0.164915247288446,0.06136508906268752,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1016/j.jallcom.2013.09.124
10.1016_j.jallcom.2013.11.065__sample_1631,true_positive,1.0,unknown,p,Bi0.4Sb1.6Te3,10.1016/j.jallcom.2013.11.065,,1.283429,1.392315840829795,1.4546146446078432,0.11840991803594585,0.13290207473836235,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2013.11.065
10.1016_j.jallcom.2013.11.065__sample_1632,false_negative,1.0,unknown,p,Bi0.4Sb1.6Te3,10.1016/j.jallcom.2013.11.065,,1.036571,0.7578811861324868,0.8701983134328358,0.17205395767379725,0.1227277915414376,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1016/j.jallcom.2013.11.065
10.1016_j.jallcom.2013.12.068__sample_7177,true_positive,1.0,unknown,p,Bi0.4Sb1.6Te3,10.1016/j.jallcom.2013.12.068,,1.189669,1.2850568326196998,1.190444544118261,0.06362111629116124,0.06286374240611893,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2013.12.068
10.1016_j.jallcom.2014.02.060__sample_17486,true_positive,1.0,unknown,p,Zn3.85In0.15Sb3,10.1016/j.jallcom.2014.02.060,,1.182153,1.1789673091845028,1.213947070330894,0.07240413157377905,0.06841852853295537,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2014.02.060
10.1016_j.jallcom.2014.02.060__sample_17487,true_positive,1.0,unknown,p,Zn3.82In0.18Sb3,10.1016/j.jallcom.2014.02.060,,1.40771,1.0837404775864374,1.236983522556096,,0.1238844674769781,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2014.02.060
10.1016_j.jallcom.2014.04.116__sample_15792,false_positive,1.0,unknown,n,PbTe0.998I0.002,10.1016/j.jallcom.2014.04.116,,0.7516456,1.0902747612578836,0.7564649449983317,0.2803118318057137,0.2876955164923265,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2014.04.116
10.1016_j.jallcom.2014.04.116__sample_15793,true_positive,1.0,unknown,n,PbTe0.998I0.002,10.1016/j.jallcom.2014.04.116,,1.329739,2.146442353283897,1.3759533690434689,0.2492428329336349,0.2499985394970798,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2014.04.116
10.1016_j.jallcom.2014.04.116__sample_15794,false_positive,1.0,unknown,n,PbTe0.998I0.002,10.1016/j.jallcom.2014.04.116,,0.8809563,1.808000879834343,0.8874281591639644,0.47813501953524234,0.38741808010409795,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2014.04.116
10.1016_j.jallcom.2014.10.102__sample_5290,false_negative,1.0,unknown,p,Ca0.4Ce0.35Nd0.35Fe3.5Co0.5Sb12,10.1016/j.jallcom.2014.10.102,,1.006867,0.33398361429143,0.3101095431538685,0.08684625119365315,0.16126891362770407,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1016/j.jallcom.2014.10.102
10.1016_j.jallcom.2015.03.117__sample_15796,false_positive,1.0,unknown,p,(AgSb)0.01Pb0.98Se,10.1016/j.jallcom.2015.03.117,,0.792595,1.2905065493057082,0.7960090034174836,0.27747181002153537,0.27773141982272903,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2015.03.117
10.1016_j.jallcom.2015.03.117__sample_15797,true_positive,1.0,unknown,p,(AgSb)0.03Pb0.94Se,10.1016/j.jallcom.2015.03.117,,1.023576,1.5474887573619072,1.032865493223586,0.28349933222813606,0.2774869730970294,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2015.03.117
10.1016_j.jallcom.2015.03.213__sample_5295,false_negative,1.0,unknown,n,Yb0.3Co4Sb12,10.1016/j.jallcom.2015.03.213,,1.25315,0.6589842822081752,0.6782609593044119,0.013499097064366854,0.02424465090761678,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1016/j.jallcom.2015.03.213
10.1016_j.jallcom.2015.10.021__sample_2798,false_positive,1.0,unknown,n,PbTe0.75Se0.25,10.1016/j.jallcom.2015.10.021,,0.5690702,1.0427286487815486,0.7377731014071717,0.19323657599430652,0.26706193210117085,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2015.10.021
10.1016_j.jallcom.2016.04.118__sample_6449,false_positive,1.0,unknown,p,YbCd1.9Mg0.1Sb2,10.1016/j.jallcom.2016.04.118,,,1.001239851356323,0.9986119324456124,,0.04203660870508355,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1016/j.jallcom.2016.04.118
10.1016_j.jallcom.2016.05.340__sample_7355,true_positive,1.0,unknown,p,(Bi2Te3)0.25(Sb2Te3)0.75,10.1016/j.jallcom.2016.05.340,,1.078352,1.091487381142582,1.087781235242726,0.054601225530396,0.049486270320978576,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2016.05.340
10.1016_j.jallcom.2016.05.340__sample_7356,true_positive,1.0,unknown,p,(Bi2Te3)0.25(Sb2Te3)0.75,10.1016/j.jallcom.2016.05.340,,1.235061,1.1358843040350313,1.2253716347009032,0.07404625125736744,0.07528914194830735,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2016.05.340
10.1016_j.jallcom.2016.05.340__sample_7357,true_positive,1.0,unknown,p,(Bi2Te3)0.25(Sb2Te3)0.75,10.1016/j.jallcom.2016.05.340,,1.147256,1.0800762236329728,1.1457194531104284,0.0646549321208733,0.06808242396877591,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2016.05.340
10.1016_j.jallcom.2016.05.340__sample_7358,true_positive,1.0,unknown,p,(Bi2Te3)0.25(Sb2Te3)0.75,10.1016/j.jallcom.2016.05.340,,1.120426,1.0551091469619165,1.118830020066668,0.07535100310691334,0.07480713289663918,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2016.05.340
10.1016_j.jallcom.2016.05.340__sample_7359,true_positive,1.0,unknown,p,(Bi2Te3)0.25(Sb2Te3)0.75,10.1016/j.jallcom.2016.05.340,,1.00335,1.0160818424919165,1.000267418508377,0.12506607516306795,0.1263568529077918,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2016.05.340
10.1016_j.jallcom.2016.06.133__sample_16278,false_positive,1.0,unknown,p,AgSn4SbTe6(SiC)0.03,10.1016/j.jallcom.2016.06.133,,0.8677686,1.0881377603212048,0.972734728578039,,0.11863772141852487,False,True,True,75,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2016.06.133
10.1016_j.jallcom.2016.06.144__sample_7392,true_positive,1.0,unknown,p,Bi0.38Sb1.62Te3,10.1016/j.jallcom.2016.06.144,,1.168966,1.0792739365340869,1.1203686298675837,0.026647356760001677,0.029943962395447117,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2016.06.144
10.1016_j.jallcom.2016.06.144__sample_7394,true_positive,1.0,unknown,p,Cu0.00125Bi0.38Sb1.62Te3,10.1016/j.jallcom.2016.06.144,,1.139655,1.1302136054873886,1.1914971354514008,0.008284432141842487,0.05143405564361247,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2016.06.144
10.1016_j.jallcom.2016.06.144__sample_7396,true_positive,1.0,unknown,p,Cu0.0025Bi0.38Sb1.62Te3,10.1016/j.jallcom.2016.06.144,,1.160345,1.3856352457684447,1.2349809410278303,0.14432318715973178,0.09270793156334493,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2016.06.144
10.1016_j.jallcom.2016.06.172__sample_2649,false_positive,1.0,unknown,p,Pb0.98Na0.02Te,10.1016/j.jallcom.2016.06.172,,0.5896149,1.2681947891430048,0.7695829106363045,0.23962110406283038,0.26082787862692947,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2016.06.172
10.1016_j.jallcom.2016.06.172__sample_2652,false_positive,1.0,unknown,p,Pb0.392Sr0.588Na0.02Te,10.1016/j.jallcom.2016.06.172,,0.04774551,1.1013739084079792,1.5347072253084306,42.139266110381065,0.2944457864051289,False,True,True,100,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2016.06.172
10.1016_j.jallcom.2016.06.172__sample_2653,false_positive,1.0,unknown,p,Pb0.196Sr0.784Na0.02Te,10.1016/j.jallcom.2016.06.172,,0.004942857,1.9237701005184649,2.3368607830600263,653.3493196334219,0.3092446938857768,False,True,True,90,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2016.06.172
10.1016_j.jallcom.2016.06.172__sample_2655,false_positive,1.0,unknown,p,(Pb0.96Sr0.04)0.98Na0.02Te,10.1016/j.jallcom.2016.06.172,,0.5906692,1.1171385630982704,0.6577457160141786,0.3335921452929166,0.3121128634471639,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2016.06.172
10.1016_j.jallcom.2016.06.172__sample_2664,false_positive,1.0,unknown,p,Pb0.932Na0.008Sr0.05Mn0.01Se,10.1016/j.jallcom.2016.06.172,,0.8578437,1.335078823121902,0.7376853162321053,,0.80982160515424,False,True,True,75,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2016.06.172
10.1016_j.jallcom.2016.06.172__sample_2665,false_positive,1.0,unknown,p,Pb0.932Na0.008Sr0.04Mn0.02Se,10.1016/j.jallcom.2016.06.172,,0.871416,1.3810398648914937,0.8321237616664057,0.3380596772605944,0.3280372831420108,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2016.06.172
10.1016_j.jallcom.2016.06.172__sample_2666,true_positive,1.0,unknown,p,Pb0.932Na0.008Sr0.03Mn0.03Se,10.1016/j.jallcom.2016.06.172,,1.020109,1.833340449013874,0.9807908707854884,0.4121487341559248,0.4334780659789712,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2016.06.172
10.1016_j.jallcom.2016.09.231__sample_2415,true_positive,1.0,unknown,n,K6Ba18Ga40Sn96,10.1016/j.jallcom.2016.09.231,,1.160118,1.4550893536354346,1.1664260376994182,0.1489579194378805,0.13100897918523816,False,True,False,60,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2016.09.231
10.1016_j.jallcom.2017.01.340__sample_39760,true_positive,1.0,unknown,p,Bi0.5Sb1.5Te3,10.1016/j.jallcom.2017.01.340,,1.124532,1.1477516359440523,1.1258220588666186,0.08241736869947343,0.07902712057714639,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2017.01.340
10.1016_j.jallcom.2017.01.340__sample_39761,false_negative,1.0,unknown,p,(Bi0.5Sb1.5Te3)97(Ta2O5)3,10.1016/j.jallcom.2017.01.340,,1.152642,0.8414292042021106,1.1653797449703795,0.09550645361249697,0.09266740771537933,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1016/j.jallcom.2017.01.340
10.1016_j.jallcom.2017.01.340__sample_39762,true_positive,1.0,unknown,p,(Bi0.5Sb1.5Te3)94.06(Ta2O5)5.94,10.1016/j.jallcom.2017.01.340,,1.373951,1.3192493092651638,1.3647496389270737,0.17792821579570955,0.03172264890862555,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2017.01.340
10.1016_j.jallcom.2017.06.110__sample_2305,false_positive,1.0,unknown,p,Ba8Ga16.4Ge27.9,10.1016/j.jallcom.2017.06.110,,0.9164265,1.2752395353508323,0.9287250600789526,0.16973598388387298,0.15752485218158221,False,True,False,60,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2017.06.110
10.1016_j.jallcom.2017.06.110__sample_2306,false_positive,1.0,unknown,p,Ba8Ga16.6Ge28.7,10.1016/j.jallcom.2017.06.110,,0.3948127,1.2436793167134894,1.1420306284949502,0.09911309915850867,0.13457217505946448,False,True,False,60,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2017.06.110
10.1016_j.jallcom.2017.06.110__sample_2307,true_positive,1.0,unknown,p,Ba8Ga16.6Ge29.8,10.1016/j.jallcom.2017.06.110,,,1.092438735541709,1.0354483529288363,,0.1836149894289539,False,True,False,30,no,yes,high predicted ZT,https://doi.org/10.1016/j.jallcom.2017.06.110
10.1016_j.jallcom.2017.06.296__sample_2753,true_positive,1.0,unknown,n,PbTe0.997I0.003,10.1016/j.jallcom.2017.06.296,,1.004167,1.2935281508532017,1.022641596030074,,0.28565911397430044,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2017.06.296
10.1016_j.jallcom.2017.06.296__sample_2754,false_positive,1.0,unknown,n,PbTe0.9964I0.0036,10.1016/j.jallcom.2017.06.296,,,1.2017055608924876,0.9668134631178492,,0.25594418248435635,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1016/j.jallcom.2017.06.296
