sample_key,composition,material_system,n_or_p,fit_status_step12,n_fit_rows_step12,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,target_available_step18,target_quality_step18,ml_exclusion_reason_step18
10.1021_cm200560s__sample_4984,CoSb2.75Ge0.125Te0.125,unknown,n,ok,45,0.8997485411733864,1.4634654561965506,True,low,large validation error
10.1021_cm200994t__sample_15894,Tl2ZrTe3,unknown,p,ok,15,0.6415761254172216,1.363736037071373,True,low,large validation error
10.1021_cm201717z__sample_13832,Sb2Te3(GeTe)7,unknown,p,ok,17,0.9001255454939943,1.7966781151340867,True,low,large validation error
10.1021_cm300490v__sample_15902,CsBi4Te5.0Se1.0,unknown,p,ok,37,0.7305422173760804,1.3448471514965592,True,low,large validation error
10.1021_cm300520w__sample_6427,Ca5Al2Sb6,unknown,p,ok,79,0.971505306444397,1.9750953586288968,True,low,large validation error
10.1021_cm300520w__sample_6428,Ca5Ga2Sb6,unknown,p,ok,69,1.038229827263943,2.302029123354614,True,low,large sigma fit error
10.1021_cm300520w__sample_6429,Ca5In2Sb6,unknown,p,ok,82,0.7984448617540894,1.7644279741094968,True,low,large validation error
10.1021_cm400365q__sample_12954,TlCr5Se8,unknown,p,ok,58,2.01805964311909,2.0018404554373226,True,low,large sigma fit error
10.1021_cm402593f__sample_13850,Tl8.95Bi1.05Te6,unknown,n,ok,8,0.7557801513522091,1.291958612428148,True,low,large validation error
10.1021_cm502069n__sample_6686,TiS3,unknown,n,ok,67,4.241581559715026,4.170810820562483,True,low,large sigma fit error
10.1021_cm504059t__sample_6007,Ca14MgSb11,unknown,p,ok,28,0.7035714157435186,1.2527423205504986,True,low,large validation error
10.1021_cm5042138__sample_49,Pb0.98Na0.02Te1,unknown,p,ok,10,0.6417303498871346,1.0523414113596563,True,low,large validation error
10.1021_cm5042937__sample_6012,BaGa2Sb2,unknown,p,ok,53,0.7899955626586722,1.2420634066917746,True,low,large validation error
10.1021_cm504436v__sample_630,Cs8Ga8Si38,unknown,p,ok,32,0.8031449779098162,1.1171240065321533,True,low,large validation error
10.1021_cm702247b__sample_16512,Zn3.96Hg0.04Sb3,unknown,p,ok,48,0.578547910382525,1.0839392966794774,True,low,large validation error
10.1021_cm802893v__sample_16514,Zn41Sb59,unknown,p,ok,23,0.7142349435977177,1.4479389072363074,True,low,large validation error
10.1021_cm902001c__sample_27098,K0.9Pb19SbTe21,unknown,n,ok,20,0.5721282312157515,1.099272409263886,True,low,large validation error
10.1021_ic200178x__sample_10739,La0.92CoO2.93,unknown,p,ok,45,4.290219989212583,4.784319666208345,True,low,large sigma fit error
10.1021_ic200178x__sample_10741,La0.90Sr0.10CoO3,unknown,p,ok,59,3.245405654065796,3.1303559405906887,True,low,large sigma fit error
10.1021_ic3010097__sample_673,Si30.3P15.6Te6.6Se1.46,unknown,p,ok,37,1.137592942382286,0.2671914611546705,True,low,large sigma fit error
10.1021_ic3010097__sample_674,Si32.1P13.9Te6.6Br1.0,unknown,p,ok,73,2.0144889085768702,3.7734808941829545,True,low,large sigma fit error
10.1021_ic401310c__sample_6826,Cu2FeSnS4,unknown,p,ok,28,1.2398629305841518,1.2622832794794163,True,low,large sigma fit error
10.1021_ic401310c__sample_6827,Cu2.7Fe0.3SnS4,unknown,p,ok,28,1.085390062037921,1.145636802938056,True,low,large sigma fit error
10.1021_ic500688d__sample_13898,CuInTe2,unknown,p,ok,28,1.5459371285234838,1.8862208640831168,True,low,large sigma fit error
10.1021_ic501687h__sample_21671,LaPbBiS3O,unknown,n,ok,65,3.3937330791129887,3.822870942165313,True,low,large sigma fit error
10.1021_ic501808y__sample_14613,EuSbSe3,unknown,p,ok,19,1.2560625207525586,1.766770384424312,True,low,large sigma fit error
10.1021_ic902072v__sample_25151,LaCoO3,unknown,p,ok,23,2.5514174407727714,3.19019346744801,True,low,large sigma fit error
10.1021_ic902072v__sample_25152,La0.95Ca0.05CoO3,unknown,p,ok,26,4.04962769479413,5.3654465780341525,True,low,large sigma fit error
10.1021_ic902072v__sample_25154,La0.8Ca0.2CoO3,unknown,p,ok,32,3.673405323796812,3.756743348215109,True,low,large sigma fit error
10.1021_ic902072v__sample_25155,La0.7Ca0.3CoO3,unknown,p,ok,23,1.2318262113117966,1.5088604548391642,True,low,large sigma fit error
10.1021_ja203022c__sample_166,Pb1Se0.88S0.12Bi0.003,unknown,n,ok,27,0.6022773482156226,1.1198491500443315,True,low,large validation error
10.1021_ja203022c__sample_207,Pb1.003Se0.92S0.08,unknown,n,ok,12,0.5309218035415225,1.01412918583158,True,low,large validation error
10.1021_ja203022c__sample_249,Pb1.003Se0.88S0.12Cl0.006,unknown,n,ok,14,0.686181574841678,1.1210786431394364,True,low,large validation error
10.1021_ja203022c__sample_386,Pb1.003Se0.84S0.16Cl0.006,unknown,n,ok,14,0.6257937182455314,1.1747200848612058,True,low,large validation error
10.1021_ja203186f__sample_24106,VO2,unknown,n,ok,18,1.4560559890806253,3.16208971598183,True,low,large sigma fit error
10.1021_ja206380h__sample_235,Pb0.98Na0.02S1,unknown,p,ok,9,0.5562984001304608,1.07954433002653,True,low,large validation error
10.1021_ja206380h__sample_387,Pb0.98Na0.005Te0.88S0.12,unknown,p,ok,12,0.802576754192689,1.1668841601670128,True,low,large validation error
10.1021_ja206380h__sample_6123,PbTe,unknown,p,ok,42,0.5957447256161418,1.0909444174848786,True,low,large validation error
10.1021_ja208658w__sample_193,PbSCl0.0008,unknown,n,ok,17,0.6265423800317315,1.209252659462926,True,low,large validation error
10.1021_ja208658w__sample_267,PbS,unknown,n,ok,18,0.5677000009017588,1.0733359843541914,True,low,large validation error
10.1021_ja2104476__sample_7352,Ag2Se,unknown,n,ok,18,0.6580921427912805,1.099751539375022,True,low,large validation error
10.1021_ja2104476__sample_7353,Ag2S,unknown,n,ok,11,0.6815501167737731,1.415114771712152,True,low,large validation error
10.1021_ja301245b__sample_31663,K0.010Pb0.99Se,unknown,p,ok,7,0.5988694695894476,1.1331003496253225,True,low,large validation error
10.1021_ja301245b__sample_31664,K0.0125Pb0.9875Se,unknown,p,ok,7,0.5471099496145319,1.0392619422908005,True,low,large validation error
10.1021_ja301245b__sample_31665,K0.015Pb0.985Se,unknown,p,ok,7,0.6111054124576005,1.1152767917998934,True,low,large validation error
10.1021_ja301772w__sample_7361,Pb0.99Na0.1S,unknown,p,ok,18,0.7049653093153352,1.46244502322752,True,low,large validation error
10.1021_ja301772w__sample_7362,Pb0.98Na0.2S,unknown,p,ok,18,0.63110961598894,1.2249789925092325,True,low,large validation error
10.1021_ja3020204__sample_28649,AgBiSe2,unknown,p,ok,5,1.3556952491215508,,True,low,large sigma fit error
10.1021_ja307910u__sample_13827,PbSeB0.01,unknown,n,ok,7,0.6510605512727898,1.052636875967874,True,low,large validation error
10.1021_ja307910u__sample_13914,PbSeGa0.003,unknown,n,ok,7,0.6017037943461132,1.1200292996592287,True,low,large validation error
10.1021_ja307910u__sample_13916,PbSeGa0.007,unknown,n,ok,7,0.547350746669881,1.0377465676203683,True,low,large validation error
10.1021_ja307910u__sample_13918,PbSeIn0.005,unknown,n,ok,7,0.5628253380939265,1.0417020791242593,True,low,large validation error
10.1021_ja307910u__sample_13919,PbSeIn0.007,unknown,n,ok,7,0.5606293635379865,1.019875529517933,True,low,large validation error
10.1021_ja308627v__sample_13938,Cu2Zn0.8Fe0.2GeSe4,unknown,p,ok,28,0.8976876845662767,1.255435163893148,True,low,large validation error
10.1021_ja308936b__sample_26613,AgBiSe2,unknown,p,ok,18,1.964097597258944,2.6268552092955595,True,low,large sigma fit error
10.1021_ja400069s__sample_234,Pb0.97Ca0.02Na0.01Se,unknown,p,ok,22,0.5533110527440996,1.0295609906979657,True,low,large validation error
10.1021_ja400069s__sample_381,Pb0.98Ba0.01Na0.01Se1,unknown,p,ok,20,0.4881979729370536,1.005871959533608,True,low,large validation error
10.1021_ja5056092__sample_13976,Cu7PSe6,unknown,p,ok,21,0.7487206039249689,1.2217975935230692,True,low,large validation error
10.1021_ja5056092__sample_13977,Cu7PSe6,unknown,p,ok,22,0.7174199120873804,1.1875431663012834,True,low,large validation error
10.1021_ja510433j__sample_13978,CuAgSe,unknown,n,ok,47,1.6056244890643705,2.624987464294616,True,low,large sigma fit error
10.1021_ja910762q__sample_251,Pb1Cd0.03Te1.03I0.0011,unknown,n,ok,10,0.5718050072979934,1.0363671006129036,True,low,large validation error
10.1021_ja910762q__sample_292,Pb1Cd0.01Te1.01Sb0.01,unknown,n,ok,10,0.5705787074590384,1.0532276684436837,True,low,large validation error
10.1021_ja910762q__sample_308,Pb1Cd0.01Te1.01I0.0016,unknown,n,ok,10,0.5538293149627754,1.0686316778500249,True,low,large validation error
10.1021_ja910762q__sample_392,Pb1Cd0.01Te1.01I0.0011,unknown,n,ok,10,0.5511001445354814,1.0121442446651163,True,low,large validation error
10.1021_ja910762q__sample_6092,Pb1Cd0.05Te1.05I0.0016,unknown,n,ok,10,0.5204825109898967,1.0047533300158464,True,low,large validation error
10.1021_ja910762q__sample_6107,Pb1Cd0.01Te1.01Sb0.01,unknown,n,ok,10,0.5780805194683369,1.1179621206220611,True,low,large validation error
10.1021_jacs.0c00062__sample_34373,Cs(Cu0.97Sb0.03)5Se3,unknown,p,ok,13,1.088092719692304,0.707706342531925,True,low,large sigma fit error
10.1021_jacs.0c00062__sample_34374,Cs(Cu0.96Sb0.04)5Se3,unknown,p,ok,14,1.21941680893112,0.8670702612274734,True,low,large sigma fit error
10.1021_jacs.0c00306__sample_34999,Pb0.98Sn0.02S,unknown,n,ok,14,0.5596900645619771,1.0218415550665805,True,low,large validation error
10.1021_jacs.0c00306__sample_35051,(Pb0.94Sn0.06S)(PbTe)0.02,unknown,n,ok,14,0.5936746278100594,1.0380945932703436,True,low,large validation error
10.1021_jacs.1c01801__sample_44405,Cu0.8Ag0.2InTe2,unknown,p,ok,23,1.177537784165109,1.783730592580845,True,low,large sigma fit error
10.1021_jacs.1c01801__sample_44406,Cu0.8Ag0.2In0.9Ga0.1Te2,unknown,p,ok,23,1.210482687884355,1.7795196571181218,True,low,large sigma fit error
10.1021_jacs.1c01801__sample_44407,Cu0.8Ag0.2In0.8Ga0.2Te2,unknown,p,ok,23,1.1851441711813198,1.7724452598185594,True,low,large sigma fit error
10.1021_jacs.1c01801__sample_44408,Cu0.8Ag0.2In0.7Ga0.3Te2,unknown,p,ok,23,1.1382111929720802,1.6746946919383268,True,low,large sigma fit error
10.1021_jacs.1c01801__sample_44409,Cu0.8Ag0.2In0.6Ga0.4Te2,unknown,p,ok,23,1.115029791073585,1.68871789591735,True,low,large sigma fit error
10.1021_jacs.1c01801__sample_44410,Cu0.8Ag0.2In0.5Ga0.5Te2,unknown,p,ok,23,1.0421337008532134,1.6144003244894645,True,low,large sigma fit error
10.1021_jacs.1c01801__sample_44411,Cu0.8Ag0.2In0.4Ga0.6Te2,unknown,p,ok,23,1.002291775952379,1.5515285433241297,True,low,large sigma fit error
10.1021_jacs.1c01801__sample_44412,Cu0.8Ag0.2In0.3Ga0.7Te2,unknown,p,ok,23,0.9375666089683652,1.520572046741678,True,low,large validation error
10.1021_jacs.1c01801__sample_44413,Cu0.8Ag0.2In0.2Ga0.8Te2,unknown,p,ok,23,0.825171948921201,1.3231655003013827,True,low,large validation error
10.1021_jacs.1c01801__sample_44414,Cu0.8Ag0.2In0.1Ga0.9Te2,unknown,p,ok,23,0.9121111265008672,1.495284782114158,True,low,large validation error
10.1021_jacs.1c01801__sample_44415,Cu0.8Ag0.2GaTe2,unknown,p,ok,23,0.8509340838381033,1.459211931649807,True,low,large validation error
10.1021_jacs.1c02346__sample_44888,Sn0.6Pb0.4Te,unknown,p,ok,12,0.5838038780858442,1.0929143102489107,True,low,large validation error
10.1021_jacs.5b00091__sample_7393,PbTe0.1Se0.4S0.5,unknown,n,ok,15,3.62048711503622,5.637393486674148,True,low,large sigma fit error
10.1021_jacs.5b01863__sample_20949,BiCuSeO,unknown,p,ok,13,0.6018892240192218,1.0905572484310488,True,low,large validation error
10.1021_jacs.6b07010__sample_2885,SnSe,unknown,p,ok,13,1.231491663473458,2.724271977776495,True,low,large sigma fit error
10.1021_jacs.6b07010__sample_2886,SnSe,unknown,p,ok,13,1.1587870998657597,2.6178028962716176,True,low,large sigma fit error
10.1021_jacs.6b07010__sample_2887,SnSe,unknown,p,ok,13,1.067253238164927,2.4321941124755617,True,low,large sigma fit error
10.1021_jacs.6b07010__sample_2888,Ag0.01Sn0.99Se,unknown,p,ok,10,0.9000616610339993,1.7359986252816522,True,low,large validation error
10.1021_jacs.6b07010__sample_2889,SnSe,unknown,p,ok,13,1.2105660846025053,2.5104526902053235,True,low,large sigma fit error
10.1021_jacs.6b07010__sample_2890,Sn0.99SePb0.01,unknown,p,ok,13,0.6427184398048404,1.3535339999939038,True,low,large validation error
10.1021_jacs.6b07010__sample_2891,Sn0.98SePb0.02,unknown,p,ok,13,0.693797964522281,1.4624700383728424,True,low,large validation error
10.1021_jacs.6b07010__sample_2892,Sn0.97SePb0.03,unknown,p,ok,13,0.5656328246441417,1.2323592081650037,True,low,large validation error
10.1021_jacs.6b07010__sample_2893,Sn0.99SePb0.01,unknown,p,ok,13,0.6353350162233712,1.4065652486741274,True,low,large validation error
10.1021_jacs.6b07010__sample_2894,Sn0.99SePb0.01,unknown,p,ok,13,0.7726679050980094,1.6718700736908256,True,low,large validation error
10.1021_jacs.6b07010__sample_2895,Sn0.99SePb0.01,unknown,p,ok,15,0.7309207505493043,1.6880413817099884,True,low,large validation error
10.1021_jacs.6b07010__sample_2896,SnSe,unknown,p,ok,14,0.8448487642589493,1.7382390027420531,True,low,large validation error
10.1021_jacs.7b05339__sample_44838,SnSe,unknown,p,ok,10,1.7920954185327005,2.816199682247756,True,low,large sigma fit error
10.1021_jacs.7b05881__sample_39982,SnSe,unknown,p,ok,12,1.3607156728888803,2.882954982071437,True,low,large sigma fit error
10.1021_jacs.7b05881__sample_39983,Sn0.95Pb0.05Se,unknown,p,ok,12,1.5534442241151791,3.1781914366023227,True,low,large sigma fit error
10.1021_jacs.7b05881__sample_39984,Sn0.9Pb0.1Se,unknown,p,ok,11,2.05914806937572,3.708481624153764,True,low,large sigma fit error
10.1021_jacs.7b05881__sample_39985,Sn0.85Pb0.15Se,unknown,p,ok,12,1.537433717222782,3.138922647280672,True,low,large sigma fit error
10.1021_jacs.7b05881__sample_39986,Sn0.8Pb0.2Se,unknown,p,ok,12,2.072317927478683,3.905256753137923,True,low,large sigma fit error
10.1021_jacs.7b05881__sample_39991,Na0.01(Sn0.8Pb0.2)0.99Se,unknown,p,ok,12,0.7130690697225854,1.1286884732410585,True,low,large validation error
10.1021_jacs.7b05881__sample_40026,Na0.01(Sn0.94Pb0.06)0.99Se,unknown,p,ok,12,0.5995528605062844,1.1842814730813216,True,low,large validation error
10.1021_jacs.7b06168__sample_44852,Bi4O4Cu1.7Se2.7Cl0.3,unknown,p,ok,74,1.4630063805291995,2.6055029130757568,True,low,large sigma fit error
10.1021_jacs.7b06168__sample_44853,Bi4O4Cu1.7Se2.7Cl0.3,unknown,p,ok,69,1.486181831225847,2.6946661797026445,True,low,large sigma fit error
10.1021_jacs.7b06373__sample_44857,Cs0.6Ag0.8Bi2.2S4,unknown,n,ok,11,1.9783795834469664,2.8171546564741314,True,low,large sigma fit error
10.1021_jacs.7b06373__sample_44858,Cs1.2Ag0.6Bi3.4S6,unknown,n,ok,9,1.9094314020120304,2.199141688992172,True,low,large sigma fit error
10.1021_jacs.7b11662__sample_44877,(PbTe)98.69(Cu2Te)1.31,unknown,n,ok,13,0.5821323806066188,1.1195203171985626,True,low,large validation error
10.1021_jacs.7b11662__sample_44878,(PbTe)97.39(Cu2Te)2.61,unknown,n,ok,13,0.5855439758652425,1.1863924344606016,True,low,large validation error
10.1021_jacs.7b11662__sample_44880,(PbTe)94.68(Cu2Te)5.32,unknown,n,ok,13,0.510103577571877,1.0654164452207826,True,low,large validation error
10.1021_jacs.7b11662__sample_44882,(PbTe)92.89(Cu2Te)7.11,unknown,n,ok,13,0.5038093318691363,1.03932691970591,True,low,large validation error
10.1021_jacs.7b11662__sample_44883,(PbTe)91.63(Cu2Te)8.37,unknown,n,ok,13,0.4954467448198139,1.0142225558965758,True,low,large validation error
10.1021_jacs.7b11875__sample_43927,SnSe,unknown,p,ok,14,0.773138310611668,1.58063901880699,True,low,large validation error
10.1021_jacs.7b11875__sample_43928,Sn0.95Se,unknown,p,ok,15,0.8799374591701856,1.6369679550196263,True,low,large validation error
10.1021_jacs.7b11875__sample_43929,Sn0.925Se,unknown,p,ok,14,0.9603562205461438,1.6564015603141626,True,low,large validation error
10.1021_jacs.7b11875__sample_43930,Sn0.895Se,unknown,p,ok,14,0.9494097902225348,1.6108018023307618,True,low,large validation error
10.1021_jacs.7b12767__sample_44914,Mg3.01Sb1.5Bi0.49Te0.01,unknown,n,ok,12,1.7784296925423069,2.86999912348461,True,low,large sigma fit error
10.1021_jacs.8b04193__sample_44980,NaPbSbTe3,unknown,n,ok,12,13.642275414752287,12.455857799277604,True,low,large sigma fit error
10.1021_jacs.8b04193__sample_44981,NaPb6SbTe8,unknown,n,ok,12,9.38517435227448,6.11287925431267,True,low,large sigma fit error
10.1021_jacs.8b04193__sample_44982,NaPb10SbTe12,unknown,n,ok,12,1.6183245395413972,2.592743448748302,True,low,large sigma fit error
10.1021_jacs.8b04193__sample_44983,NaPb18SbTe20,unknown,n,ok,13,1.0841964536237874,1.7479160283513169,True,low,large sigma fit error
10.1021_jacs.8b04193__sample_44984,NaPbSbTe3,unknown,p,ok,9,1.1117093719983504,1.5303601254731596,True,low,large sigma fit error
10.1021_jacs.8b04639__sample_45094,Tl4Ag22Te14.5,unknown,p,ok,6,1.7011869595898603,,True,low,large sigma fit error
10.1021_jacs.8b04639__sample_45095,Tl4Ag22Te15,unknown,p,ok,5,1.1588548121858948,,True,low,large sigma fit error
10.1021_jacs.8b04639__sample_45096,Tl4Ag22Te15.5,unknown,p,ok,5,1.8230992844136555,,True,low,large sigma fit error
10.1021_jacs.8b05741__sample_45122,Pb0.95Sb0.033Se0.6Te0.4,unknown,n,ok,12,0.5703497600570424,1.1489524392605075,True,low,large validation error
10.1021_jacs.8b10448__sample_45158,PbSe0.998Br0.002,unknown,n,ok,10,0.5534661463046826,1.0143421865957518,True,low,large validation error
10.1021_jacs.8b10448__sample_45159,(PbSe0.998Br0.002)98.62(Cu2Se)1.38,unknown,n,ok,12,0.9015837964400294,1.878643550851878,True,low,large validation error
10.1021_jacs.8b10448__sample_45160,(PbSe0.998Br0.002)97.24(Cu2Se)2.76,unknown,n,ok,12,0.7424869287306245,1.5581719060501231,True,low,large validation error
10.1021_jacs.8b10448__sample_45161,(PbSe0.998Br0.002)95.88(Cu2Se)4.12,unknown,n,ok,12,1.023256844499976,2.153388421831609,True,low,large sigma fit error
10.1021_jacs.8b10448__sample_45162,(PbSe0.998Br0.002)93.19(Cu2Se)6.81,unknown,n,ok,12,0.8765139100340442,1.7979963369098566,True,low,large validation error
10.1021_jacs.8b10448__sample_45163,(PbSe0.998Br0.002)90.54(Cu2Se)9.46,unknown,n,ok,12,0.8846887398392175,1.8557908975545467,True,low,large validation error
10.1021_jacs.8b12450__sample_45321,Sn0.98Na0.02Se0.98Te0.02,unknown,p,ok,12,0.7435060021114267,1.0501676654928829,True,low,large validation error
10.1021_jacs.9b01396__sample_45367,SnSe,unknown,p,ok,13,0.7282434419584295,1.4172008613582994,True,low,large validation error
10.1021_jacs.9b01396__sample_45368,Sn0.99Ge0.01Se,unknown,p,ok,13,0.8360930023659674,1.398523728104464,True,low,large validation error
10.1021_jacs.9b01396__sample_45369,Sn0.98Ge0.02Se,unknown,p,ok,13,0.7163296235992325,1.2230060816328912,True,low,large validation error
10.1021_jacs.9b01396__sample_45370,Sn0.97Ge0.03Se,unknown,p,ok,13,0.7277470785650652,1.4017689984105204,True,low,large validation error
10.1021_jacs.9b01396__sample_45371,SnSe,unknown,p,ok,13,0.6205470423017139,1.1944806444839473,True,low,large validation error
10.1021_jacs.9b01396__sample_45372,Sn0.99Ge0.01Se,unknown,p,ok,13,0.6587334350979871,1.306334737262251,True,low,large validation error
10.1021_jacs.9b01396__sample_45373,Sn0.98Ge0.02Se,unknown,p,ok,13,0.6768285241069023,1.4164910905981418,True,low,large validation error
10.1021_jacs.9b01396__sample_45374,Sn0.97Ge0.03Se,unknown,p,ok,13,0.6859328864825389,1.3922280227826724,True,low,large validation error
10.1021_jacs.9b01884__sample_45396,FeSb2Se4,unknown,p,ok,48,2.883429791008658,3.4487840957954563,True,low,large sigma fit error
10.1021_jacs.9b01884__sample_45397,FeSb1.98Sn0.02Se4,unknown,p,ok,32,2.5007373434296465,3.3791710206561105,True,low,large sigma fit error
10.1021_jacs.9b01884__sample_45398,FeSb1.9Sn0.1Se4,unknown,p,ok,37,3.885512455328551,5.092762733872481,True,low,large sigma fit error
10.1021_jacs.9b01889__sample_45438,Pb0.9875Ga0.0125S,unknown,n,ok,28,0.7108811910042112,1.0428339795964303,True,low,large validation error
10.1021_jacs.9b01889__sample_45442,Pb0.995Ga0.005S,unknown,n,ok,14,0.7703173366143883,1.058461548734928,True,low,large validation error
10.1021_jacs.9b01889__sample_45444,Pb0.99Ga0.01S,unknown,n,ok,14,0.7513750383879211,1.210159240068176,True,low,large validation error
10.1021_jacs.9b01889__sample_45445,Pb0.985Ga0.015S,unknown,n,ok,14,0.7713116289912718,1.253569674663396,True,low,large validation error
10.1021_jacs.9b01889__sample_45448,Pb0.9845Ga0.0125In0.003S,unknown,n,ok,14,0.653067659330905,1.191516070771092,True,low,large validation error
10.1021_jacs.9b04653__sample_45456,Ba2Si3P6,unknown,n,ok,19,0.9280709353793052,1.7839666592946362,True,low,large validation error
10.1021_jacs.9b11405__sample_41253,(GeTe)75(AgBiSe2)25,unknown,p,ok,11,1.5201616971237142,2.380942922196671,True,low,large sigma fit error
10.1021_jacs.9b11405__sample_41254,(GeTe)50(AgBiSe2)50,unknown,n,ok,10,0.5808983665141947,1.035811679842752,True,low,large validation error
10.1021_jacs.9b11405__sample_41255,(GeTe)50(AgBiSe1.995Br0.005)50,unknown,n,ok,10,0.6413608878662436,1.1419851619235069,True,low,large validation error
10.1021_jacs.9b11405__sample_41260,(GeTe)70(AgBiSe2)30,unknown,n,ok,10,0.8790917304844593,1.5092281834348118,True,low,large validation error
10.1021_jacs.9b11405__sample_41262,(GeTe)60(AgBiSe2)40,unknown,n,ok,11,0.7030634336245083,1.31867984696773,True,low,large validation error
10.1021_jacs.9b11405__sample_41265,(GeTe)50(AgBiSe1.995Cl0.005)50,unknown,n,ok,11,0.6361850084153992,1.1683144410659871,True,low,large validation error
10.1021_jacs.9b11405__sample_41266,(GeTe)50(AgBiSe1.995I0.005)50,unknown,n,ok,11,0.5724163301350889,1.022859993488991,True,low,large validation error
10.1021_jp400146y__sample_29078,Ca3Co3.8Rh0.2O9,unknown,p,ok,16,1.7254323433436085,0.8084435575288481,True,low,large sigma fit error
10.1021_jp400146y__sample_29079,Ca3Co3.7Rh0.3O9,unknown,p,ok,17,2.0638099744240894,1.198676418731199,True,low,large sigma fit error
10.1021_jp400146y__sample_29080,Ca3Co3.6Rh0.4O9,unknown,p,ok,38,1.9571615098839872,0.7239983937859311,True,low,large sigma fit error
10.1021_jp512012d__sample_29084,Ca3Co3.90O9,unknown,p,ok,27,1.0759129749756382,0.7397817592838649,True,low,large sigma fit error
10.1021_jp512012d__sample_29085,Ca2.90Na0.10Co4O9,unknown,p,ok,18,1.405577985446145,0.1665491259161727,True,low,large sigma fit error
